Temporada,idJugador,Jugador,Equipo,Edad,PJ,Titular,Mín,Gls.,Ass,TP,TPint,TA,TR,xG,npxG,PrgC,PrgP,PrgR,Valoracion
1997-01-01,1603,Markus Feldhoff,37,22.0,3,1,105.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,9.915056082145608
1997-01-01,993,Abelardo Fernández,5,27.0,2,2,180.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,14.000857920756436
1997-01-01,1170,Ciro Ferrara,9,30.0,5,5,450.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1997-01-01,139,Albert Ferrer,5,27.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1997-01-01,1604,Luís Figo,5,24.0,5,5,442.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1997-01-01,628,Iulian Filipescu,50,23.0,4,4,355.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,22.836404396752346
1997-01-01,1605,Thorsten Fink,3,29.0,8,4,511.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.416588257835084
1997-01-01,1606,Stefano Fiore,333,22.0,5,2,215.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,15.839468748131308
1997-01-01,630,António Folha,12,26.0,3,2,125.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.936506541798312
1997-01-01,1607,Daniel Fonseca,9,27.0,6,1,185.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,14.869090811461236
1997-01-01,1608,Laurent Fournier,28,32.0,5,5,402.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.390030545884112
1997-01-01,631,Henk Fräser,22,31.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1997-01-01,1176,Steffen Freund,14,27.0,8,7,576.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,34.736302251706384
1997-01-01,632,Martin Frýdek,37,28.0,3,0,44.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.208212364065934
1997-01-01,1609,Petr Gabriel,76,24.0,6,3,348.0,1,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.1939120576308
1997-01-01,1610,Dani García,1,22.0,1,0,10.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.756731260899437
1997-01-01,1611,Jean-Paul van Gastel,22,25.0,6,6,540.0,2,0.0,1.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,33.40841665415786
1997-01-01,1612,Franck Gava,28,27.0,6,6,512.0,2,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.978386010644076
1997-01-01,1613,Grigoris Georgatos,85,24.0,6,5,399.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.798610729745196
1997-01-01,1614,Aleksei Gerasimenko,43,26.0,2,2,158.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,12.468682231277375
1997-01-01,1615,Frank Gerster,3,21.0,1,0,33.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.93139928950005
1997-01-01,1616,Stelios Giannakopoulos,85,23.0,5,3,238.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,17.422716960593007
1997-01-01,638,Ryan Giggs,8,23.0,5,5,435.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.484003988172162
1997-01-01,1617,Keith Gillespie,307,22.0,5,5,450.0,0,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1997-01-01,1618,Giovanni,5,25.0,3,3,210.0,2,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.094831363044484
1997-01-01,1619,Federico Giunti,333,25.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1997-01-01,1620,Shay Given,307,21.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1997-01-01,644,Ulrich van Gobbel,22,26.0,6,6,511.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.110153119939277
1997-01-01,162,Siniša Gogić,85,33.0,3,0,53.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.25928488704857
1997-01-01,1186,Edmilson Gonçalves Pimenta,28,25.0,3,2,122.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.783288972850409
1997-01-01,1621,Mehmet Gönülaçar,50,25.0,1,0,12.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.858876306864708
1997-01-01,1622,Patricio Graff,22,21.0,4,4,303.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.180633201655308
1997-01-01,172,Pep Guardiola,5,26.0,3,2,146.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,12.009029524433657
1997-01-01,1005,Vincent Guérin,28,31.0,3,1,126.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.98757906478095
1997-01-01,1411,Ole Gunnar Solskjær,8,24.0,6,3,269.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.15918274200261
1997-01-01,1623,Guti,1,20.0,2,0,32.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.033544335465321
1997-01-01,656,Philip Haagdoren,261,27.0,6,6,516.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.77409591871353
1997-01-01,1624,Mustapha Hadji,87,25.0,5,5,395.0,2,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.849683252727836
1997-01-01,1007,Gheorghe Hagi,50,32.0,4,4,314.0,0,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.742430954464304
1997-01-01,1008,Dietmar Hamann,3,23.0,8,8,732.0,1,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,43.11219602085858
1997-01-01,1625,Des Hamilton,307,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1997-01-01,1626,Markus Happe,37,25.0,6,6,522.0,0,0.0,0.0,0.0,4,2,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.365515734852455
1997-01-01,1627,Ivan Hašek,76,33.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1997-01-01,1628,Martin Hašek,76,27.0,5,5,414.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.00290082167574
1997-01-01,183,Ralph Hasenhüttl,261,29.0,5,5,420.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.30933595957155
1997-01-01,1629,Tayfur Havutçu,94,27.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,1194,Vegard Heggem,103,22.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,1630,Dirk Heinen,37,26.0,8,8,720.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
1997-01-01,1412,Jörg Heinrich,14,27.0,8,8,750.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,44.031501434546016
1997-01-01,186,Jan Heintze,37,33.0,8,8,720.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
1997-01-01,1010,Thomas Helmer,3,32.0,7,7,561.0,3,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,35.042737389602195
1997-01-01,1631,Thierry Henry,27,19.0,9,5,570.0,7,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.44314596978605
1997-01-01,1632,Børge Hernes,103,20.0,1,0,25.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.522819105638968
1997-01-01,1197,Heiko Herrlich,14,25.0,7,5,437.0,2,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,28.301164355894333
1997-01-01,1633,Ruud Hesp,5,31.0,5,5,422.0,0,0.0,0.0,0.0,0,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.25826343658892
1997-01-01,1198,Fernando Hierro,1,29.0,10,10,900.0,3,0.0,1.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,52.8159753875593
1997-01-01,1634,Shaka Hislop,307,28.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1997-01-01,1635,Carl Hoefkens,261,18.0,5,3,269.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,18.597384989193618
1997-01-01,1200,Erik Hoftun,103,28.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,192,Oleksandr Holovko,43,25.0,7,7,630.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.341000923820786
1997-01-01,678,Michal Horňák,76,27.0,4,4,298.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.925270586742133
1997-01-01,1636,Steve Howey,307,25.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1997-01-01,1637,Aaron Hughes,307,17.0,2,0,88.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.8936056224929
1997-01-01,196,Pieter Huistra,261,30.0,5,5,425.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.97327875834581
1997-01-01,1638,Andriy Husin,43,24.0,7,7,582.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,35.29810000451537
1997-01-01,687,Victor Ikpeba,27,24.0,10,9,762.0,4,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,46.176547399816705
1997-01-01,1639,Adnan İlgin,50,23.0,1,0,7.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.603513691951531
1997-01-01,688,Adrian Ilie,50,23.0,5,4,383.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,24.82823279307513
1997-01-01,1640,Bodo Illgner,1,30.0,5,5,450.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1997-01-01,1641,Vedat İnceefe,50,23.0,1,1,38.0,0,0.0,0.0,0.0,1,1,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.033544335465321
1997-01-01,1642,Filippo Inzaghi,9,23.0,10,10,764.0,6,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,47.09585281350413
1997-01-01,1643,Bruno Irles,27,21.0,5,3,358.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.142839534648164
1997-01-01,694,Denis Irwin,8,31.0,6,6,515.0,2,0.0,1.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.13160357959198
1997-01-01,1418,Mark Iuliano,9,23.0,10,9,814.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,47.19799785946941
1997-01-01,1644,Ilija Ivić,85,26.0,5,5,431.0,0,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.871133712380544
1997-01-01,1645,Tomasz Iwan,21,26.0,6,5,294.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.027415632707402
1997-01-01,1646,Jaime,1,24.0,9,2,315.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,21.559591322186463
1997-01-01,1206,Mini Jakobsen,103,31.0,5,5,423.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.871133712380544
1997-01-01,1207,Jørn Jamtfall,103,31.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,1647,Carsten Jancker,3,22.0,8,7,645.0,4,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,39.89462707295255
1997-01-01,1648,Vladimír Janočko,335,20.0,6,6,466.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,28.811889585720685
1997-01-01,1420,Mário Jardel,12,23.0,5,5,406.0,3,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.820061189397904
1997-01-01,1649,Sören Järelöv,54,32.0,2,1,103.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,9.659693467232431
1997-01-01,210,Magnus Johansson,54,25.0,4,4,360.0,0,0.0,0.0,0.0,3,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1997-01-01,1422,Ronny Johnsen,8,28.0,5,5,450.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1997-01-01,1650,Wim Jonk,21,30.0,6,6,532.0,2,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.99983647029678
1997-01-01,212,Rui Jorge,12,24.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1997-01-01,1023,Oliver Kahn,3,28.0,8,8,750.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,43.62292125068494
1997-01-01,1651,Yuriy Kalitvintsev,43,29.0,7,7,533.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.79554637836623
1997-01-01,1652,Aitor Karanka,1,23.0,5,4,379.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,24.215362517283506
1997-01-01,1653,Vassilis Karapialis,85,32.0,2,1,74.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.178590300736007
1997-01-01,1654,Kyriakos Karataidis,85,32.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,1655,Vasyl Kardash,43,24.0,1,0,53.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,6.952849749152757
1997-01-01,1656,Christian Karembeu,1,26.0,5,5,450.0,3,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,29.067252200633863
1997-01-01,1657,Pär Karlsson,54,19.0,6,4,416.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.25826343658892
1997-01-01,715,Roy Keane,8,25.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1997-01-01,1658,Fabrice Kelban,28,18.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1997-01-01,1027,Daniel Kenedy,12,23.0,2,2,136.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,11.345086725659398
1997-01-01,717,Tugay Kerimoğlu,50,26.0,6,6,540.0,2,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,33.40841665415786
1997-01-01,1028,Temur Ketsbaia,307,29.0,6,2,290.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.823125540776868
1997-01-01,719,Alyaksandr Khatskevich,43,23.0,5,5,372.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,23.857854856405055
1997-01-01,1659,Volkan Kilimci,50,25.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,1426,Jovan Kirovski,14,21.0,3,1,178.0,1,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,14.05193044373907
1997-01-01,1660,Ulf Kirsten,37,31.0,7,7,560.0,1,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,34.17450449889739
1997-01-01,1219,Stefan Klos,14,25.0,10,10,930.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,53.1224105254551
1997-01-01,1220,Jürgen Kohler,14,31.0,5,5,436.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.12649632729372
1997-01-01,1661,Muhamed Konjić,27,27.0,7,6,525.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.978386010644076
1997-01-01,729,Bülent Korkmaz,50,28.0,6,5,471.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,29.067252200633863
1997-01-01,1035,Igor Korneev,22,29.0,5,3,299.0,1,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.538140862533755
1997-01-01,1036,Vitaliy Kosovskyi,43,23.0,8,8,720.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
1997-01-01,1662,Niko Kovač,37,25.0,5,4,294.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,19.8741980637595
1997-01-01,1663,Robert Kovač,37,23.0,5,4,344.0,0,0.0,0.0,0.0,2,2,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,22.121389074995452
1997-01-01,1664,Ivan Kozák,335,27.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,32.591256286435694
1997-01-01,735,Jozef Kožlej,335,24.0,6,6,519.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.518733303800353
1997-01-01,1665,Radoslav Kráľ,335,23.0,3,3,225.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.043758840061848
1997-01-01,1225,Martin Kree,14,32.0,4,3,236.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,16.758774161818742
1997-01-01,1040,Samuel Kuffour,3,20.0,5,5,480.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,29.37368733852967
1997-01-01,1666,Iván de la Peña,5,21.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1997-01-01,1667,Marián Ľalík,76,25.0,1,0,19.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,5.2163839677431545
1997-01-01,1430,Paul Lambert,14,27.0,3,2,189.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,14.205148012686976
1997-01-01,1432,Stefan Landberg,54,27.0,1,1,57.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,7.157139841083298
1997-01-01,1668,Didier Lang,87,26.0,5,5,444.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,27.535076511154802
1997-01-01,1669,Ivan Lapsansky,335,23.0,1,0,6.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.552441168968896
1997-01-01,1043,Paul Le Guen,28,33.0,6,6,515.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.314443211869815
1997-01-01,1670,Rob Lee,307,31.0,4,4,316.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,20.844576000429573
1997-01-01,1671,Frank Leen,261,26.0,6,6,522.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,31.671950872748262
1997-01-01,1672,Fabien Lefèvre,27,25.0,1,0,11.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.807803783882073
1997-01-01,1673,Sylvain Legwinski,27,23.0,7,7,594.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,35.502390096445914
1997-01-01,1674,Hans-Peter Lehnhoff,37,34.0,8,8,625.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,37.23885587785552
1997-01-01,1675,Philippe Léonard,27,23.0,5,5,415.0,1,0.0,0.0,0.0,2,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,26.462553528519457
1997-01-01,1676,Jérôme Leroy,28,22.0,6,4,393.0,1,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,25.49217559184939
1997-01-01,1677,Yordan Letchkov,94,30.0,4,1,118.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,10.732216449867774
1997-01-01,261,Stefan Lindqvist,54,30.0,4,4,355.0,0,0.0,0.0,0.0,1,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,22.836404396752346
1997-01-01,1678,Bixente Lizarazu,3,27.0,2,0,11.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,4.961021352829978
1997-01-01,1048,Francis Llacer,28,25.0,4,2,203.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,15.073380903391778
1997-01-01,1679,Vratislav Lokvenc,76,23.0,6,5,471.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,29.067252200633863
1997-01-01,1680,Dirk Lottner,37,25.0,3,2,183.0,0,0.0,0.0,0.0,0,0,0.5357626443647886,0.48590203106331437,6.690561529271207,14.082039028275588,13.963560334528076,13.898712874791162
